id,name,year,release_date,director,creator,actors,full_cast,language,country,duration,rating_value,rating_count,review_count,genre,filming_locations,description
tt0098067,Parenthood,1989,2 August 1989 (USA),Ron Howard,"Lowell Ganz,Babaloo Mandel","Steve Martin,Mary Steenburgen,Dianne Wiest","Steve Martin,Mary Steenburgen,Dianne Wiest,Jason Robards,Rick Moranis,Tom Hulce,Martha Plimpton,Keanu Reeves,Harley Jane Kozak,Dennis Dugan,Joaquin Phoenix,Eileen Ryan,Helen Shaw,Jasen Fisher,Paul Linke",English,USA,124 min,7.0,"34,079","117 user,46 critic","Comedy,Drama","Gainesville, Florida, USA","The Buckman family is a midwestern family all dealing with their lives: estranged relatives, raising children, pressures of the job, and learning to be a good parent and spouse."
tt0040724,Red River,1948,17 September 1948 (USA),"Howard Hawks,Arthur Rosson","Borden Chase,Charles Schnee","John Wayne,Montgomery Clift,Joanne Dru","John Wayne,Montgomery Clift,Joanne Dru,Walter Brennan,Coleen Gray,Harry Carey,John Ireland,Noah Beery Jr.,Harry Carey Jr.,Chief Yowlachie,Paul Fix,Hank Worden,Mickey Kuhn,Ray Hyke,Hal Taliaferro","English,Spanish",USA,133 min,7.8,"19,853","158 user,89 critic","Action,Adventure,Romance","Old Tucson - 201 S. Kinney Road, Tucson, Arizona, USA","Dunson leads a cattle drive, the culmination of over 14 years of work, to its destination in Missouri. But his tyrannical behavior along the way causes a mutiny, led by his adopted son."
tt1296893,Sons of Perdition,2010,April 2010 (USA),"Tyler Measom,Jennilyn Merten",,"Bruce Barlow,Deloy Bateman,Michelle Benward","Bruce Barlow,Deloy Bateman,Michelle Benward,Kevin Black,Elizabeth Broadbent,Hilary Broadbent,Jenifer Broadbent,Joe Broadbent,Jorgina Broadbent,Sabrina Broadbent,Suzanne Broadbent,Sam Brower,Megen Cooke,Erin Daniel,Mike Daniel",English,USA,85 min,7.0,470,"3 user,9 critic",Documentary,,An inside look at former FLDS teens who have become religious refugees in mainstream America.
tt1391092,Marwencol,2010,8 October 2010 (USA),Jeff Malmberg,,"Mark Hogancamp,Emmanuel Nneji,Edda Hogancamp","Mark Hogancamp,Emmanuel Nneji,Edda Hogancamp,Tom Neubauer,Julie Swarthout,Janet Wikane,Mark Wikane,Bert,Lisa Bruck,Colleen Vargo,David Naugle,Ruthie Hotaling,Tod Lippy",English,USA,83 min,7.6,"2,328","15 user,64 critic","Documentary,Biography,Fantasy","Kingston, New York, USA","After a vicious attacks leaves him brain-damaged and broke, Mark Hogancamp seeks recovery in 'Marwencol', a 1/6th scale World War II-era town he creates in his backyard."
tt0072979,Female Trouble,1974,28 March 1984 (France),John Waters,John Waters,"Divine,David Lochary,Mary Vivian Pearce","Divine,David Lochary,Mary Vivian Pearce,Mink Stole,Edith Massey,Cookie Mueller,Susan Walsh,Michael Potter,Ed Peranio,Paul Swift,George Figgs,Susan Lowe,George Hulse,Margie Skidmore,Berenica Cipcus",English,USA,89 min,7.3,"5,214","58 user,35 critic","Comedy,Crime","Baltimore, Maryland, USA","A spoiled school-girl runs away from home, gets pregnant while hitch-hiking, and ends up as a fashion model for a pair of beauticians who like to photograph women committing crimes."
tt0184894,Shanghai Noon,2000,26 May 2000 (USA),Tom Dey,"Miles Millar,Alfred Gough","Jackie Chan,Owen Wilson,Lucy Liu","Jackie Chan,Owen Wilson,Lucy Liu,Brandon Merrill,Roger Yuan,Xander Berkeley,Rongguang Yu,Ya Hi Cui,Eric Chen,Jason Connery,Walton Goggins,Adrien Dorval,Rafael Báez,Stacy Grant,Kate Luyben","English,Mandarin,Sioux,Spanish","USA,Hong Kong",110 min,6.6,"90,034","293 user,145 critic","Action,Adventure,Comedy","Alberta, Canada","A Chinese man who travels to the Wild West to rescue a kidnapped princess. After teaming up with a train robber, the unlikely duo takes on a Chinese traitor and his corrupt boss."
tt0067454,Multiple Maniacs,1970,10 April 1970 (USA),John Waters,John Waters,"Divine,David Lochary,Mary Vivian Pearce","Divine,David Lochary,Mary Vivian Pearce,Mink Stole,Cookie Mueller,Edith Massey,Susan Lowe,Rick Morrow,Howard Gruber,Paul Swift,Vincent Peranio,Jim Thompson,Dee Vitolo,Ed Peranio,Bob Skidmore",English,USA,91 min,6.9,"1,176","26 user,13 critic","Comedy,Crime,Horror","Baltimore, Maryland, USA","The travelling sideshow 'Lady Divine's Cavalcade of Perversions' is actually a front for a group of psychotic kidnappers, with Lady Divine herself the most vicious and depraved of all - but..."
tt0110148,Interview with the Vampire: The Vampire Chronicles,1994,11 November 1994 (USA),Neil Jordan,"Anne Rice,Anne Rice","Brad Pitt,Tom Cruise,Antonio Banderas","Brad Pitt,Christian Slater,Virginia McCollam,John McConnell,Tom Cruise,Mike Seelig,Bellina Logan,Thandie Newton,Lyla Hay Owen,Lee E. Scharfstein,Indra Ové,Helen McCrory,Monte Montague,Kirsten Dunst,Nathalie Bloch-Lainé","English,French",USA,123 min,7.6,"224,997","397 user,116 critic","Drama,Fantasy,Horror","Show Dogs Fine Sausages - 1020 Market Street, San Francisco, California, USA","A vampire tells his epic life story: love, betrayal, loneliness, and hunger."
tt0195685,Erin Brockovich,2000,17 March 2000 (USA),Steven Soderbergh,Susannah Grant,"Julia Roberts,Albert Finney,David Brisbin","Julia Roberts,David Brisbin,Dawn Didawick,Albert Finney,Valente Rodriguez,Conchata Ferrell,George Rocky Sullivan,Pat Skipper,Jack Gill,Irene Olga López,Emily Marks,Julie Marks,Scotty Leavenworth,Gemmenne de la Peña,Erin Brockovich-Ellis",English,USA,131 min,7.3,"125,983","488 user,168 critic","Biography,Drama","Santa Ventura Studios - 5301 North Ventura Avenue, Ventura, California, USA",An unemployed single mother becomes a legal assistant and almost single-handedly brings down a California power company accused of polluting a city's water supply.
tt1904996,Parker,2013,25 January 2013 (USA),Taylor Hackford,"John J. McLaughlin,Donald E. Westlake","Jason Statham,Jennifer Lopez,Michael Chiklis","Jason Statham,Jennifer Lopez,Michael Chiklis,Wendell Pierce,Clifton Collins Jr.,Bobby Cannavale,Patti LuPone,Carlos Carrasco,Micah Hauptman,Emma Booth,Nick Nolte,Daniel Bernhardt,Billy Slaughter,Jon Eyez,Carl J. Walker",English,USA,118 min,6.2,"82,612","137 user,222 critic","Action,Crime,Thriller","Ohio State Fairgrounds, Columbus, Ohio, USA","A thief with a unique code of professional ethics is double-crossed by his crew and left for dead. Assuming a new disguise and forming an unlikely alliance with a woman on the inside, he looks to hijack the score of the crew's latest heist."
tt0064683,Mondo Trasho,1969,14 March 1969 (USA),John Waters,John Waters,"Mary Vivian Pearce,Divine,David Lochary","Mary Vivian Pearce,Divine,David Lochary,Mink Stole,Bob Skidmore,Margie Skidmore,Berenica Cipcus,Jack Walsh,Chris Atkinson,Lizzy Temple Black,Mark Isherwood,Mike Bauer,Pat Moran,George Figgs,Susan Lowe",English,USA,95 min,6.3,818,"20 user,16 critic",Comedy,"Johns Hopkins University - 3400 N. Charles Street, Baltimore, Maryland, USA","A day in the lives of a hit-and-run driver and her victim, and the bizarre things that happen to them before and after they collide (sexual assault by a crazed foot-fetishist, visions of ..."
tt0050296,Decision at Sundown,1957,10 November 1957 (USA),Budd Boetticher,"Charles Lang,Vernon L. Fluharty","Randolph Scott,John Carroll,Karen Steele","Randolph Scott,John Carroll,Karen Steele,Valerie French,Noah Beery Jr.,John Archer,Andrew Duggan,James Westerfield,John Litel,Ray Teal,Vaughn Taylor,Richard Deacon,H.M. Wynant",English,USA,77 min,6.9,"1,359","29 user,19 critic","Drama,Western","Agoura, California, USA","Bart Allison and sidekick Sam arrive in the town of Sundown on the wedding day of town boss Tate Kimbrough, whom Allison blames for his wife's death years earlier."
tt0049745,7th Cavalry,1956,December 1956 (USA),Joseph H. Lewis,"Peter Packer,Glendon Swarthout","Randolph Scott,Barbara Hale,Jay C. Flippen","Randolph Scott,Barbara Hale,Jay C. Flippen,Frank Faylen,Jeanette Nolan,Leo Gordon,Denver Pyle,Harry Carey Jr.,Michael Pate,Donald Curtis,Frank Wilcox,Pat Hogan,Russell Hicks,Peter Ortiz",English,USA,75 min,5.9,710,"22 user,5 critic",Western,"Amecameca, Estado de México, Mexico",An officer accused of cowardice volunteers to bring back General Custers's body after Little Big Horn.
tt4458862,Kiddie Flamingos,2015,9 January 2015 (USA),John Waters,John Waters,"Madelyn Beckett,Taylor Howard-Goergens,Dexter Shaffer","Madelyn Beckett,Taylor Howard-Goergens,Dexter Shaffer,Alexandra Wald,Katherine Grace Yeaton",English,USA,74 min,6.9,10,,Comedy,,Add a Plot
tt0048967,Autumn Leaves,1956,1 August 1956 (USA),Robert Aldrich,"Jean Rouverol,Hugo Butler","Joan Crawford,Cliff Robertson,Vera Miles","Joan Crawford,Cliff Robertson,Vera Miles,Lorne Greene,Ruth Donnelly,Shepperd Strudwick,Selmer Jackson,Maxine Cooper,Marjorie Bennett,Frank Gerstle,Leonard Mudie,Maurice Manson,Bob Hopkins",English,USA,107 min,6.7,"1,374","45 user,11 critic",Drama,"Brentwood, Los Angeles, California, USA",Millicent Wetherby is a middle-aged woman whose life is devoid of love and affection. Millicent's solitary existence changes when she encounters Burt Hansen a charismatic younger man. As ...
tt0041373,Flamingo Road,1949,6 May 1949 (USA),Michael Curtiz,"Robert Wilder,Edmund H. North","Joan Crawford,Zachary Scott,Sydney Greenstreet","Joan Crawford,Zachary Scott,Sydney Greenstreet,David Brian,Gladys George,Virginia Huston,Fred Clark,Gertrude Michael,Alice White,Sam McDaniel,Tito Vuolo",English,USA,94 min,7.0,"1,564","39 user,18 critic","Drama,Romance","Stage 28, Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA","Carnival dancer Lane Bellamy finds herself stranded in a southern town ruled by corrupt political boss Titus Semple. Lane becomes romantically involved with sheriff Fielding Carlisle, a ..."
tt0075936,Desperate Living,1977,27 May 1977 (USA),John Waters,John Waters,"Liz Renay,Mink Stole,Susan Lowe","Liz Renay,Mink Stole,Susan Lowe,Edith Massey,Mary Vivian Pearce,Jean Hill,Brook Yeaton,Karen Gerwig,Jay Allan,Al Strapelli,George Stover,Turkey Joe,Willie Brooks,James Yeaton,Ed Peranio",English,USA,90 min,7.2,"3,483","57 user,36 critic","Comedy,Crime,Fantasy","Baltimore, Maryland, USA","A rich housewife enlists her maid's help to murder her husband; they go on the lam and end up in Mortville, a homeless community built into a garbage dump."
tt0428441,The Cutting Edge: The Magic of Movie Editing,2004,12 October 2004 (USA),Wendy Apple,Mark Jonathan Harris,"Kathy Bates,Zach Staenberg,Jodie Foster","Kathy Bates,Zach Staenberg,Jodie Foster,Michael Tronick,Anthony Minghella,Sean Penn,Walter Murch,Martin Scorsese,Rob Cohen,Quentin Tarantino,Steven Spielberg,James Cameron,Antony Gibbs,Mark Goldblatt,Sally Menke",English,"USA,Japan,UK",98 min,7.8,"1,733","9 user,4 critic",Documentary,"London, England, UK",Documentary about the art of film editing. Clips are shown from many groundbreaking films with innovative editing styles.
tt0342275,A Decade Under the Influence,2003,19 January 2003 (USA),"Ted Demme,Richard LaGravenese",,"Francis Ford Coppola,William Friedkin,Robert Altman","Robert Altman,John G. Avildsen,Warren Beatty,Linda Blair,Peter Bogdanovich,Peter Boyle,Marshall Brickman,Ellen Burstyn,John Calley,Jimmy Carter,John Cassavetes,Julie Christie,Francis Ford Coppola,Roger Corman,Bruce Dern",English,USA,138 min,7.6,"2,119","19 user,42 critic",Documentary,,A documentary examining the decade of the 1970s as a turning point in American cinema. Some of today's best filmmakers interview the influential directors of that time.
tt0279734,Cinerama Adventure,2002,2 September 2011 (USA),David Strohmaier,David Strohmaier,"Lowell Thomas,Fred Waller,Jim Morrison","Lowell Thomas,Fred Waller,Jim Morrison,Rudy Behlmer,Jane MacLardy Schacht,Kevin Brownlow,Michael Todd Jr.,A.C. Lyles,Leonard Maltin,Howard Rust,Greg Kimble,John Caron,Thomas Erffmeyer,Florence Hill,Bessie Dudley",English,USA,93 min,8.0,261,"22 user,7 critic",Documentary,,"A nostalgic and compelling look into the legendary three camera, three projector process that revolutionized motion pictures and led the industry into the widescreen era. Through actual ..."
tt0084725,Der Stand der Dinge,1982,18 February 1983 (USA),Wim Wenders,"Robert Kramer,Wim Wenders","Allen Garfield,Samuel Fuller,Isabelle Weingarten","Isabelle Weingarten,Rebecca Pauly,Jeffrey Kime,Geoffrey Carey,Camila Mora-Scheihing,Alexandra Auder,Patrick Bauchau,Paul Getty Jr.,Viva,Samuel Fuller,Artur Semedo,Francisco Baião,Robert Kramer,Allen Garfield,Roger Corman","English,French","USA,Portugal,West Germany,France,Spain,Netherlands,UK",121 min,7.2,"1,859","19 user,22 critic",Drama,"Los Angeles, California, USA","On location in Portugal, a film crew runs out of film while making their own version of Roger Corman's Day the World Ended (1955). The producer is nowhere to be found and director Friedrich..."
tt0041547,King of the Rocket Men,1949,8 June 1949 (USA),Fred C. Brannon,"Royal K. Cole,William Lively","Tristram Coffin,Mae Clarke,Don Haggerty","Tristram Coffin,Mae Clarke,Don Haggerty,House Peters Jr.,James Craven,I. Stanford Jolley,Douglas Evans,Ted Adams,Stanley Price,Dale Van Sickel,Tom Steele,David Sharpe,Eddie Parker,Michael Ferro,Frank O'Connor",English,USA,167 min,7.2,749,"13 user,5 critic","Action,Adventure,Crime","Iverson Ranch - 1 Iverson Lane, Chatsworth, Los Angeles, California, USA",Jeff King in his experimental rocket suit battles the evil Dr. Vulcan.
tt0116040,Daylight,1996,6 December 1996 (USA),Rob Cohen,Leslie Bohem,"Sylvester Stallone,Amy Brenneman,Viggo Mortensen","Sylvester Stallone,Amy Brenneman,Viggo Mortensen,Dan Hedaya,Jay O. Sanders,Karen Young,Claire Bloom,Vanessa Bell Calloway,Renoly Santiago,Colin Fox,Danielle Harris,Trina McGee,Marcello Thedford,Sage Stallone,Jo Anderson",English,USA,114 min,5.8,"49,711","96 user,62 critic","Action,Adventure,Drama","Monterey, California, USA",Disaster in a New York tunnel as explosions collapse both ends of it. One hero tries to help the people inside find their way to safety.
tt0050086,3:10 to Yuma,1957,1957 (UK),Delmer Daves,"Halsted Welles,Elmore Leonard","Glenn Ford,Van Heflin,Felicia Farr","Glenn Ford,Van Heflin,Felicia Farr,Leora Dana,Henry Jones,Richard Jaeckel,Robert Emhardt,Sheridan Comerate,George Mitchell,Robert Ellenstein,Ford Rainey",English,USA,92 min,7.6,"13,772","107 user,76 critic","Drama,Thriller,Western","Yuma, Arizona, USA",Broke small-time rancher Dan Evans is hired by the stagecoach line to put big-time captured outlaw leader Ben Wade on the 3:10 train to Yuma but Wade's gang tries to free him.
tt2120152,The Invisible War,2012,20 January 2012 (USA),Kirby Dick,"Kirby Dick,Amy Ziering","Amy Ziering,Kirby Dick,Kori Cioca","Amy Ziering,Kirby Dick,Kori Cioca,Jessica Hinves,Robin Lynne Lafayette,Ariana Klay,Trina McDonald,Elle Helmer,Hannah Sewell,Rob McDonald,Robin Khale,Ayana Defour,Christina Jones,Debra Dickerson,Regina Vasquez",English,USA,93 min,7.6,"5,362","24 user,70 critic","Documentary,Crime,Drama",,An investigative documentary about the epidemic of rape of soldiers within the US military.
tt2402200,That Guy ... Who Was in That Thing 1,2012,11 October 2012 (USA),"Ian Roumain,Michael Schwartz",,"Xander Berkeley,Bruce Davison,Craig Fairbrass","Xander Berkeley,Bruce Davison,Craig Fairbrass,Zach Grenier,Paul Guilfoyle,Gregory Itzin,Zeljko Ivanek,Robert Joy,Stanley Kamel,J.C. MacKenzie,Matt Malloy,Donna Massetti,Timothy Omundson,Mark Rolston,William Morgan Sheppard",English,USA,79 min,7.0,"1,382","13 user,4 critic",Documentary,,"Documentary about sixteen actors who detail their ups and downs as they struggle to forge careers in Hollywood. They've played cops, lawyers, bosses, best friends, psychopaths, politicians ..."
tt1486843,Drew: The Man Behind the Poster,2013,19 July 2013 (USA),Erik Sharkey,"Greg Boas,Charles Ricciardi","Drew Struzan,Harrison Ford,Michael J. Fox","Drew Struzan,Harrison Ford,Michael J. Fox,George Lucas,Steven Spielberg,Guillermo del Toro,Frank Darabont,Steve Guttenberg,Bob Gale,Leonard Maltin,Michael Uslan,Thomas Jane,Greg Aronowitz,Joanna Cassidy,Alice Cooper",English,USA,97 min,7.5,579,"5 user,21 critic","Documentary,Biography","California, USA",A documentary on legendary movie-poster artist Drew Struzan.
halloween_4_the_return_of_michael_myers,Halloween 4: The Return of Michael Myers,1987 1988 1989,"Jan 1, 1988 Wide","Dwight H. Little,Mark Cullingham","Alan B. McElroy,Larry Rattner","Donald Pleasence,Ellie Cornell,Danielle Harris","Donald Pleasence,Ellie Cornell,Danielle Harris,George P. Wilbur,Michael Pataki,Beau Starr,Kathleen Kinmont,Sasha Jenson,Gene Ross,Carmen Filpi,Raymond O'Connor,Jeff Olson,Karen Alston,Nancy Borgenicht,David Jensen",English,USA,1 hr. 28 min.,"3.8/10,3.4/10","27,268","368 user,138 critic",Horror,"Utah, USA","A decade after the first Halloween film, the killer Michael Myers returns just in time for the series' fourth outing. This time, he's returning to his home town to murder his niece (Danielle Harris)."
tt3966544,Lost Soul: The Doomed Journey of Richard Stanley's Island of Dr. Moreau,2014,21 September 2014 (USA),David Gregory,,"Richard Stanley,Kier-La Janisse,Michael Gingold","Richard Stanley,Kier-La Janisse,Michael Gingold,Graham Humphreys,Edward R. Pressman,Robert Shaye,Tim Sullivan,Tim Zinnemann,Fairuza Balk,Bruce Fuller,Marco Hofschneider,Rob Morrow,Graham 'Grace' Walker,Fiona Mahl,Neil Young",English,USA,97 min,7.6,"1,029","12 user,52 critic",Documentary,,"Behind the scenes chronicle of how clash of vision, bad creative decisions, lack of interest and really bad weather plagued the disastrous production of the infamous 1996 remake of The Island of Dr. Moreau."
tt0337921,Cellular,2004,10 September 2004 (USA),David R. Ellis,"Larry Cohen,Chris Morgan","Kim Basinger,Chris Evans,Jason Statham","Caroline Aaron,Kim Basinger,Brenda Ballard,Will Beinbrink,Jessica Biel,Chase Ellis Bloch,Chelsea Ellis Bloch,Chantille Boudousque,Robin Brenner,Richard Burgi,Paige Cannon,Nikki Christian,John Churchill,Greg Collins,Valerie Cruz",English,"USA,Germany",94 min,6.5,"75,609","351 user,126 critic","Action,Crime,Drama","527 Loring Ave, Los Angeles, California, USA",A young man receives an emergency phone call on his cell phone from an older woman. The catch? The woman claims to have been kidnapped; and the kidnappers have targeted her husband and child next.
