id,name,year,release_date,director,creator,actors,full_cast,language,country,duration,rating_value,rating_count,review_count,genre,filming_locations,description
tt0475243,Crashing,2007,January 2007 (USA),Gary Walkow,"Gary Walkow,Gary Walkow","David Cross,Caleigh White,Campbell Scott","David Cross,Caleigh White,Campbell Scott,Alex Kingston,Izabella Miko,Lizzy Caplan,Devin Barry,Holly Reiser,Alexandra Safford,Alayna Corrick,Duane Clark,Randall Hastings,Nora Kirkpatrick,Nash Garrison,Patrick Graves",English,USA,79 min,5.7,545,"12 user,4 critic",Drama,"Santa Monica, California, USA","Having been kicked out of his house by his wife, writer Richard McMurray crashes on the couch of two sexy co-eds where he just might find the inspiration to complete his second novel."
tt0422734,McCartney's Genes,2008,,Jason S. Dennis,"Joey Berlin,Jason S. Dennis","Hamilton von Watts,Lisa Sheridan,Keri Safran","Hamilton von Watts,Lisa Sheridan,Keri Safran,Spencer Gibb,Ron Livingston,Kate Atkinson,Stewart Cochran,Jackie Debatin,Guy Forsyth,Shane Graham,Jamey Heinze,Olivia Heinze,Quinn Heinze,Ruth Heinze,Jerry Katell",English,USA,84 min,5.2,36,,Comedy,"Austin, Texas, USA",An Austin rocker finds himself forced to grow up when he finds out his baby making days may be numbered.
tt1965065,Save the Date,2012,8 November 2012 (USA),Michael Mohan,"Jeffrey Brown,Michael Mohan","Lizzy Caplan,Alison Brie,Mark Webber","Lizzy Caplan,Alison Brie,Martin Starr,Geoffrey Arend,Mark Webber,Melonie Diaz,Timothy Busfield,Gigi Bermingham,Grant Harvey,Devin Barry,Jacob Womack,Ray Conchado,Lauren Nash,Kristin Slaysman,Robin Riker",English,USA,97 min,5.7,"5,068","14 user,32 critic","Comedy,Romance","California, USA","Sarah begins to confront her shortcomings after she rejects her boyfriend's hasty proposal and soon finds herself in a rebound romance. Meanwhile, her sister Beth is immersed in the details of her wedding."
tt1972779,The Best of Me,2014,17 October 2014 (USA),Michael Hoffman,"J. Mills Goodloe,Will Fetters","James Marsden,Michelle Monaghan,Luke Bracey","Michelle Monaghan,James Marsden,Luke Bracey,Liana Liberato,Gerald McRaney,Caroline Goodall,Clarke Peters,Sebastian Arcelus,Jon Tenney,Sean Bridgers,Rob Mello,Hunter Burke,Robby Rasmussen,Caroline Hebert,Ian Nelson",English,USA,118 min,6.6,"32,445","90 user,84 critic","Drama,Romance","New Orleans, Louisiana, USA",A pair of former high school sweethearts reunite after many years when they return to visit their small hometown.
tt2318092,Endless Love,2014,14 February 2014 (USA),Shana Feste,"Shana Feste,Joshua Safran","Gabriella Wilde,Alex Pettyfer,Bruce Greenwood","Alex Pettyfer,Gabriella Wilde,Bruce Greenwood,Joely Richardson,Robert Patrick,Rhys Wakefield,Dayo Okeniyi,Emma Rigby,Anna Enger,Fabianne Therese,Mike Bland,Jake Schultz,Jeff Pope,Zechariah Pierce,Ryan Lewis",English,USA,104 min,6.3,"27,548","69 user,96 critic","Drama,Romance","Conyers, Georgia, USA",The story of a privileged girl and a charismatic boy whose instant desire sparks a love affair made only more reckless by parents trying to keep them apart.
tt0117509,Romeo + Juliet,1996,1 November 1996 (USA),Baz Luhrmann,"William Shakespeare,Craig Pearce","Leonardo DiCaprio,Claire Danes,John Leguizamo","Leonardo DiCaprio,Claire Danes,John Leguizamo,Harold Perrineau,Pete Postlethwaite,Paul Sorvino,Brian Dennehy,Paul Rudd,Vondie Curtis-Hall,Miriam Margolyes,Jesse Bradford,M. Emmet Walsh,Zak Orth,Jamie Kennedy,Dash Mihok",English,USA,120 min,6.8,"155,383","499 user,101 critic","Drama,Romance","Alameda, California, USA",Shakespeare's famous play is updated to the hip modern suburb of Verona still retaining its original dialogue.
tt0106266,Amos & Andrew,1993,5 March 1993 (USA),E. Max Frye,E. Max Frye,"Nicolas Cage,Samuel L. Jackson,Michael Lerner","Samuel L. Jackson,Michael Lerner,Margaret Colin,Nicolas Cage,Dabney Coleman,Brad Dourif,Chelcie Ross,I.M. Hobson,Jeff Blumenkrantz,Todd Weeks,Jordan Lund,Jodi Long,Michael Burgess,Leonor Anthony,Walter Raymond","English,Spanish",USA,96 min,5.5,"7,075","27 user,17 critic","Comedy,Crime","Nantucket, Massachusetts, USA","When Andrew Sterling, a successful black urbanite writer buys a vacation home on a resort in New England the police mistake him for a burglar. After surrounding his home with armed men, ..."
tt0101004,Zandalee,1991,9 May 1991 (Germany),Sam Pillsbury,Mari Kornhauser,"Nicolas Cage,Erika Anderson,Judge Reinhold","Nicolas Cage,Judge Reinhold,Erika Anderson,Joe Pantoliano,Viveca Lindfors,Aaron Neville,Steve Buscemi,Ian Abercrombie,Marisa Tomei,Jo-El Sonnier,Newell Alexander,Blaise Delacroix,Eliott Keener,Richard Greenberg,John Cutler",English,USA,100 min,4.3,"2,716","12 user,12 critic","Drama,Romance,Thriller","New Orleans, Louisiana, USA","Bored with her marriage to burnt out poet turned corporate executive Thierry, Zandalee falls prey to an old friend of her husband, the manipulative and egotistical Johhny and becomes ..."
tt0109951,Guarding Tess,1994,11 March 1994 (USA),Hugh Wilson,"Hugh Wilson,Pj Torokvei","Shirley MacLaine,Nicolas Cage,Austin Pendleton","Shirley MacLaine,Nicolas Cage,Austin Pendleton,Edward Albert,James Rebhorn,Richard Griffiths,John Roselius,David Graf,Don Yesso,James Lally,Brant von Hoffman,Harry Lennix,Susan Blommaert,Dale Dye,James Handy",English,USA,96 min,6.1,"12,042","38 user,18 critic","Comedy,Drama","9690 Deerco Road, Timonium, Maryland, USA","A former First Lady of the US wants a particular Secret Service agent to head her bodyguard detail, even though he can't stand her."
tt0113552,Kiss of Death,1995,21 April 1995 (USA),Barbet Schroeder,"Eleazar Lipsky,Ben Hecht","David Caruso,Samuel L. Jackson,Nicolas Cage","David Caruso,Samuel L. Jackson,Nicolas Cage,Helen Hunt,Kathryn Erbe,Stanley Tucci,Michael Rapaport,Ving Rhames,Philip Baker Hall,Anthony Heald,Angel David,John Costelloe,Lindsay J. Wrinn,Megan L. Wrinn,Katie Sagona",English,USA,101 min,5.9,"13,686","59 user,39 critic","Action,Crime,Thriller","Astoria, Queens, New York City, New York, USA",A reformed convict goes undercover with the help of an angry detective to ensnare a psychotic mobster.
tt0159365,Cold Mountain,2003,25 December 2003 (USA),Anthony Minghella,"Charles Frazier,Anthony Minghella","Jude Law,Nicole Kidman,Renée Zellweger","Jude Law,Nicole Kidman,Renée Zellweger,Eileen Atkins,Brendan Gleeson,Philip Seymour Hoffman,Natalie Portman,Giovanni Ribisi,Donald Sutherland,Ray Winstone,Kathy Baker,James Gammon,Charlie Hunnam,Jack White,Ethan Suplee",English,"USA,UK,Romania,Italy",154 min,7.2,"113,130","669 user,197 critic","Drama,History,Romance","Castel Film Studios, Bucharest, Romania","In the waning days of the American Civil War, a wounded soldier embarks on a perilous journey back home to Cold Mountain, North Carolina to reunite with his sweetheart."
tt2381046,Jamie Marks Is Dead,2014,19 January 2014 (USA),Carter Smith,"Christopher Barzak,Carter Smith","Morgan Saylor,Noah Silver,Cameron Monaghan","Morgan Saylor,Noah Silver,Cameron Monaghan,Brett DelBuono,Fred Tolliver Jr.,Ronen Rubinstein,Ryan Munzert,Connor Antico,Adrian Enscoe,Andrew Polk,Lizzy DeClement,Liv Tyler,Judy Greer,Jordyn DiNatale,Erin Wilhelmi",English,USA,101 min,5.6,"1,212","11 user,35 critic",Drama,,"In a wintry small town, the body of a teenager named Jamie Marks is found by the river. Adam, the star of his cross-country team, becomes fascinated with Jamie-a boy nobody really knew or ..."
tt1568338,Man on a Ledge,2012,27 January 2012 (USA),Asger Leth,Pablo F. Fenjves,"Sam Worthington,Elizabeth Banks,Jamie Bell","Sam Worthington,Mandy Gonzalez,William Sadler,Barbara Marineau,J. Smith-Cameron,Anthony Mackie,Patrick Collins,Jamie Bell,Genesis Rodriguez,Afton Williamson,Robert Clohessy,Joe Lisi,Candice McKoy,Edward Burns,Johnny Solo","English,Spanish",USA,102 min,6.6,"118,919","150 user,254 critic","Action,Crime,Thriller","Manhattan, New York City, New York, USA","As a police psychologist works to talk down an ex-con who is threatening to jump from a Manhattan hotel rooftop, the biggest diamond heist ever committed is in motion."
tt0999913,Straw Dogs,2011,16 September 2011 (USA),Rod Lurie,"Rod Lurie,David Zelag Goodman","James Marsden,Kate Bosworth,Alexander Skarsgård","James Marsden,Kate Bosworth,Alexander Skarsgård,James Woods,Dominic Purcell,Rhys Coiro,Billy Lush,Laz Alonso,Willa Holland,Walton Goggins,Anson Mount,Drew Powell,Kristen Shaw,Megan Adelle,Jessica Dockrey",English,USA,110 min,5.8,"25,675","137 user,183 critic","Horror,Thriller","Bossier City, Louisiana, USA","L.A. screenwriter David Sumner relocates with his wife to her hometown in the deep South. There, while tensions build between them, a brewing conflict with locals becomes a threat to them both."
tt2369317,Space Station 76,2014,8 March 2014 (USA),Jack Plotnick,"Jennifer Elise Cox,Sam Pancake","Patrick Wilson,Liv Tyler,Marisa Coughlan","Patrick Wilson,Liv Tyler,Marisa Coughlan,Matt Bomer,Jerry O'Connell,Kylie Rogers,Kali Rocha,Victor Togunde,Sam Pancake,Michael Stoyanov,Katherine Ann McGregor,Anna Sophia Berglund,Susan Currie,Keir Dullea,Ryan Gaul",English,USA,93 min,4.9,"5,224","90 user,39 critic","Comedy,Drama,Sci-Fi",,"A 1970s version of the future, where personalities and asteroids collide."
tt0311648,Pieces of April,2003,28 November 2003 (USA),Peter Hedges,Peter Hedges,"Katie Holmes,Oliver Platt,Patricia Clarkson","Katie Holmes,Derek Luke,Oliver Platt,Alison Pill,John Gallagher Jr.,Patricia Clarkson,Alice Drummond,Vitali Baganov,Lillias White,Isiah Whitlock Jr.,Adrian Martinez,Susan Bruce,Jamari Richardson,Leila Danette,Stephen Chen","English,Mandarin",USA,80 min,7.1,"17,601","177 user,131 critic","Comedy,Drama","Bear Mountain, New York, USA",A wayward daughter invites her dying mother and the rest of her estranged family to her apartment for Thanksgiving dinner.
tt0133046,Teaching Mrs. Tingle,1999,20 August 1999 (USA),Kevin Williamson,Kevin Williamson,"Helen Mirren,Marisa Coughlan,Katie Holmes","Helen Mirren,Katie Holmes,Jeffrey Tambor,Barry Watson,Marisa Coughlan,Liz Stauber,Michael McKean,Molly Ringwald,Vivica A. Fox,John Patrick White,Robert Gant,Harvey Silver",English,USA,96 min,5.2,"16,695","164 user,64 critic","Comedy,Thriller","El Segundo High School - 640 Main Street, El Segundo, California, USA","The story of a girl who is willing to do anything to become Valedictorian, even if it means murdering the teacher that stands in her way."
tt0361620,First Daughter,2004,24 September 2004 (USA),Forest Whitaker,"Jessica Bendinger,Jerry O'Connell","Katie Holmes,Marc Blucas,Michael Keaton","Katie Holmes,Marc Blucas,Ameriie,Michael Keaton,Margaret Colin,Lela Rochon,Michael Milhoan,Dwayne Adway,Hollis Hill,Ken Moreno,Andrew Caple-Shaw,Alex Avant,Barry Livingston,Piper Cochrane,Adam Donshik","English,French",USA,106 min,4.9,"16,015","106 user,52 critic","Comedy,Drama,Romance","Los Angeles, California, USA",The first daughter of the U.S. President heads off to college where she falls for a graduate student with a secret agenda.
tt0093565,Moonstruck,1987,15 January 1988 (USA),Norman Jewison,John Patrick Shanley,"Cher,Nicolas Cage,Olympia Dukakis","Cher,Nicolas Cage,Vincent Gardenia,Olympia Dukakis,Danny Aiello,Julie Bovasso,John Mahoney,Louis Guss,Feodor Chaliapin Jr.,Anita Gillette,Leonardo Cimino,Paula Trueman,Nada Despotovich,Joe Grifasi,Gina DeAngeles","English,Italian",USA,102 min,7.1,"33,280","138 user,61 critic","Comedy,Drama,Romance","Caroll Gardens, Brooklyn, New York City, New York, USA","Loretta Castorini, a book keeper from Brooklyn, New York, finds herself in a difficult situation when she falls for the brother of the man she agreed to marry (the best friend of her late husband who died seven years previously)."
tt0111477,Trapped in Paradise,1994,2 December 1994 (USA),George Gallo,George Gallo,"Nicolas Cage,Jon Lovitz,Dana Carvey","Nicolas Cage,Richard B. Shull,Jon Lovitz,Dana Carvey,Jack Heller,Mike Steiner,Kirk Dunn,Blanca Jansuzian,Florence Stanley,Jeff Levine,Sandra Myers,Mabel,Sarge,Paul Lazar,Andrew Miller",English,USA,111 min,5.9,"9,403","43 user,18 critic","Adventure,Comedy,Crime","St. Catharines, Ontario, Canada",Residents of a friendly Pennsylvania town foil three brothers' plan to rob a bank on Christmas Eve.
tt0976238,Old Dogs,2009,25 November 2009 (USA),Walt Becker,"David Diamond,David Weissman","Robin Williams,John Travolta,Seth Green","John Travolta,Robin Williams,Kelly Preston,Conner Rayburn,Ella Bleu Travolta,Lori Loughlin,Seth Green,Bernie Mac,Matt Dillon,Ann-Margret,Rita Wilson,Amy Sedaris,Residente,Sab Shimono,Kevin Yamada","English,Ukrainian",USA,88 min,5.3,"29,781","119 user,122 critic","Comedy,Family","Arena at Harbor Yard - 600 Main Street, Bridgeport, Connecticut, USA",Two friends and business partners find their lives turned upside down when strange circumstances lead to them being placed in the care of 7-year-old twins.
tt0484111,The Good Night,2007,18 January 2008 (UK),Jake Paltrow,Jake Paltrow,"Martin Freeman,Gwyneth Paltrow,Penélope Cruz","Keith Allen,Steffan Boje,Penélope Cruz,Danny DeVito,Sonia Doubell,Martin Freeman,Michael Gambon,Stephen Graham,Kate Harper,Gael Le Cornec,Bruno Lastra,Martino Lazzeri,Meredith MacNeill,Gwyneth Paltrow,Simon Pegg","English,Italian","USA,UK,Germany",93 min,5.9,"7,362","39 user,50 critic","Comedy,Drama,Fantasy","Ealing Studios, Ealing, London, England, UK",A former pop star who now writes commercial jingles for a living experiences a mid-life crisis.
tt0063522,Rosemary's Baby,1968,12 June 1968 (USA),Roman Polanski,"Ira Levin,Roman Polanski","Mia Farrow,John Cassavetes,Ruth Gordon","Mia Farrow,John Cassavetes,Ruth Gordon,Sidney Blackmer,Maurice Evans,Ralph Bellamy,Victoria Vetri,Patsy Kelly,Elisha Cook Jr.,Emmaline Henry,Charles Grodin,Hanna Landy,Phil Leeds,D'Urville Martin,Hope Summers",English,USA,136 min,8.0,"130,971","435 user,210 critic","Drama,Horror","Dakota Hotel - 1 West 72nd St. at Central Park West, Manhattan, New York City, New York, USA","A young couple move into a new apartment, only to be surrounded by peculiar neighbors and occurrences. When the wife becomes mysteriously pregnant, paranoia over the safety of her unborn child begins controlling her life."
tt0298130,The Ring,2002,18 October 2002 (USA),Gore Verbinski,"Ehren Kruger,Kôji Suzuki","Naomi Watts,Martin Henderson,Brian Cox","Naomi Watts,Martin Henderson,David Dorfman,Brian Cox,Jane Alexander,Lindsay Frost,Amber Tamblyn,Rachael Bella,Daveigh Chase,Shannon Cochran,Sandra Thigpen,Richard Lineback,Sasha Barrese,Tess Hall,Adam Brody",English,"USA,Japan",115 min,7.1,"230,301","1,619 user,273 critic","Horror,Mystery","Malibou Lake, Agoura, California, USA",A journalist must investigate a mysterious videotape which seems to cause the death of anyone in a week of viewing it.
tt0380389,Goal! The Dream Begins,2005,12 May 2006 (USA),Danny Cannon,"Mike Jefferies,Adrian Butchart","Kuno Becker,Alessandro Nivola,Anna Friel","Leonardo Guerra,Tony Plana,Miriam Colon,Kuno Becker,Jorge Cervera,Herman Chavez,Alfredo Rodríguez,Donald Li,Kate Tomlinson,Jake Johnson,Zachary Johnson,Stephen Dillane,Sean Pertwee,Jonathan Hernandez,Alessandro Nivola","English,Spanish","USA,UK",118 min,6.8,"47,750","114 user,89 critic","Drama,Romance,Sport","Brentford F.C, Griffin Park, Brentford, Middlesex, England, UK","The extremely talented Santiago Munez is given a chance at professional football, after being spotted by a scout who has ties with Newcastle United."
tt1023111,Never Back Down,2008,14 March 2008 (USA),Jeff Wadlow,Chris Hauty,"Sean Faris,Djimon Hounsou,Amber Heard","Sean Faris,Amber Heard,Cam Gigandet,Evan Peters,Leslie Hope,Djimon Hounsou,Wyatt Smith,Affion Crockett,Neil Brown Jr.,Lauren Leech,Tilky Jones,Steven Crowley,Tom Nowicki,Chele André,Chris Lindsay",English,USA,110 min,6.6,"75,301","180 user,138 critic","Action,Drama,Sport","Clermont, Florida, USA","At his new high school, a rebellious teen is lured into an underground fight club, where he finds a mentor in a mixed martial arts veteran."
tt0230600,The Others,2001,10 August 2001 (USA),Alejandro Amenábar,Alejandro Amenábar,"Nicole Kidman,Christopher Eccleston,Fionnula Flanagan","Nicole Kidman,Fionnula Flanagan,Christopher Eccleston,Alakina Mann,James Bentley,Eric Sykes,Elaine Cassidy,Renée Asherson,Gordon Reid,Keith Allen,Michelle Fairley,Alexander Vince,Ricardo López,Aldo Grilo","English,French","USA,Spain,France,Italy",104 min,7.6,"251,021","1,105 user,238 critic","Horror,Thriller",Spain,A woman who lives in a darkened old house with her two photosensitive children becomes convinced that her family home is haunted.
tt0298203,8 Mile,2002,8 November 2002 (USA),Curtis Hanson,Scott Silver,"Eminem,Brittany Murphy,Kim Basinger","Eminem,Kim Basinger,Mekhi Phifer,Brittany Murphy,Evan Jones,Omar Benson Miller,De'Angelo Wilson,Eugene Byrd,Taryn Manning,Larry Hudson,Proof,Mike Bell,DJ Head,Michael Shannon,Chloe Greenfield",English,"USA,Germany",110 min,7.0,"166,242","559 user,115 critic","Drama,Music","Chin Tiki Club - 2121 Cass Avenue, Detroit, Michigan, USA","A young rapper, struggling with every aspect of his life, wants to make the most of what could be his final opportunity but his problems around gives him doubts."
