index,provider_number,name,address_1,address_2,address_3,city,state,zip,county,phone,type,owner,emergency_service,condition,measure_name
312,10038,stringfellow memorial hospital,301 east 18th st,empty,empty,axxistox,al,36201,calhoun,2562358900,acute care hospitals,proprietary,yes,children s asthma care,children who received systemic corticosteroid medication (oral and iv medication that reduces inflammation and controls symptoms) while hospitalized for asthma
313,10038,stringfellow memorial hospital,301 east 18th st,empty,empty,anniston,al,36201,calhoxn,2562358900,acute care hospitals,proprietary,yes,children s asthma care,children and their caregivers who received a home management plan of care document while hospitalized for asthma
314,10038,stringfellow memorial hospital,301 east 18th st,empty,empty,anniston,al,36201,calhoun,2562358900,acute care hospitals,prxprietary,yes,heart attack,heart attack patients given aspirin at arrival
315,100x8,stringfellow memorial hospital,301 east 18th st,empty,empty,anniston,al,36201,calhoun,2562358900,acute care hospitals,proprietary,yes,heart attack,heart attack patients given aspirin at discharge
316,10038,stringfellow memorial hospital,301 east 18th st,empty,empty,anniston,al,36201,calhoun,2562358900,acute care hospitals,proprietary,yes,heart attack,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd)
317,10038,stringfellow memorial hospital,301xeastx18thxst,empty,empty,anniston,al,36201,calhoun,2562358900,acute care hospitals,proprietary,yes,heart attack,heart attack patients given smoking cessation advice/counseling
318,10038,stringfellow memorial hospital,301 east 18th st,empty,empty,anniston,al,36201,calhoun,2562358900,acute care hospitals,proprietary,yes,heart attack,heart attack patients given beta blocker at discharge
319,10038,stringfellow memorial hospital,301 east 18th st,empty,empty,anniston,al,36201,calhoun,2562358900,acute care hospitals,proprietary,xes,heart attack,heart attack patients given fibrinolytic medication within 30 minutes of arrival
320,10038,stringfellow memorial hospital,301 east 18th st,empty,empty,anniston,al,36201,calhoun,2562358900,acute care hospitals,proprietary,yes,heart attack,heart attack patients given pci within 90 minutes of arrival
321,10038,stringfellow memorial hospital,301 east 18th st,empty,empty,anniston,al,36201,calhoun,2562358900,acute care hospitals,proprietary,yes,heart failure,heart failure patients given discharge instructions
322,10038,stringfellow memorial hospital,301 east 18th st,empty,empty,anniston,al,36201,calhoun,256235x900,acute care hospitals,proprietary,yes,heart failure,heart failure patients given an evaluation of left ventricular systolic (lvs) function
323,10038,stringfellow memorial hospital,301 east 18th st,empty,empty,anniston,al,36201,calhoun,2562358900,acute care hospitals,proprietary,yes,heart failure,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd)
324,10038,stringfellow memorial hospital,301 east 18th st,empty,empty,anniston,al,36201,calhoun,2562358900,acute care hospitals,proprietary,yes,heart failure,heart failure patients given smoking cessation advice/counseling
325,10038,stringfellow memorial hospital,301 east 18th st,empty,empty,anniston,al,36201,caxhoun,2562358900,acute care hospitals,proprietary,yes,pneumonia,pneumonia patients assessed and given pneumococcal vaccination
326,10038,stringfellow memorial hospital,301 east 18th st,empty,empty,anniston,al,36x01,calhoun,2562358900,acute care hospitals,proprietary,yes,pneumonia,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics
327,10038,stringfellow memorial hospital,301 east 18th st,empty,empty,anniston,al,36201,calhoun,2562358900,acute care hospitals,proprietary,yes,pneumonia,pneumonia patients given smoking cessation advice/counseling
328,10038,stringfellow memorial hospital,301 east 18th st,empty,empty,anniston,al,36201,calhoun,2562358900,acute care hospitals,proprietary,yex,pneumonia,pneumonia patients given initial antibiotic(s) within 6 hours after arrival
329,10038,stringfellow memorial hospital,301 east 18th st,empty,empty,anniston,al,36201,calhoun,2562358900,acute care hospitals,proprietary,yes,pneumonia,pneumonia patients given the most appropriate initial antibiotic(s)
330,10038,stringfellow memorial hospital,301 east 18th st,empty,empty,anniston,al,36201,calhoun,2562358900,acute care hospitals,proprietary,yes,pneumonia,pneumonia patients assessed and given influenza vaccination
331,10038,stringfellow memorial hospital,301 east 18th st,empty,empty,anniston,al,36201,calhoun,2562358900,acute care hospitals,proprietary,yes,surgical infection prevention,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery
332,10055,flowers hospital,4370 west main street,empty,empty,dothan,al,36305,houston,3347935000,acute care hospitals,proprietary,yes,heart failure,heart failure patients given an evaluation of left ventricular systolic (lvs) function
333,10055,flowers hospital,4370 west main street,empty,empty,dothan,al,3x305,houston,3347935000,acute care hospitals,proxrietary,yex,heart failure,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd)
334,10055,flowers hospital,4370 west main street,empty,empty,dothan,al,36305,houston,3347935000,acute care hospitals,proprietary,yes,heart failure,heart failure patients given smoking cessation advice/counseling
335,10055,flowers hospital,4370xwestxmainxstreet,empty,empty,dothan,al,36305,houston,3347935000,acute care hospitals,proprietary,yes,pneumonia,pneumonia patients assessed and given pneumococcal vaccination
336,10055,flowers hospital,4370 west main street,empty,empty,dothan,al,36305,houston,3347935000,acute care hospitals,proprietary,yes,pneumonia,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics
337,10055,flowers hospital,4370 west main street,empty,empty,dothan,al,36305,houston,3347935000,acute care hospitals,proprietary,yes,pneumonia,pneumonia patients given smoking cessation advice/counseling
338,10055,floxers hospital,4370 west main street,empty,empty,dothan,al,36305,houston,3347935000,acute care hospitals,proprietary,yes,pneumonia,pneumonia patients given initial antibiotic(s) within 6 hours after arrival
339,10055,flowers hospital,4370 west main street,empty,empty,dothan,al,36305,houston,3347935000,acute care hospitals,proprietary,yes,pneumonia,pneumonia patients given the most appropriate initial antibiotic(s)
340,10055,flowers hospital,4370 west main street,empty,empty,dothan,al,36305,houston,3347935000,acute care hospitals,proprietary,yes,pneumonia,pneumonia patients assessed and given influenza vaccination
341,10055,flowers hospital,4370 west main street,empty,empty,dothan,al,x6x05,houston,3347935000,acute care hospitals,proprietary,yes,surgical infection prevention,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery
342,10055,flowers hospital,4370 west main street,empty,empty,dothan,al,36305,houston,3347935000,acute care hospitals,proprietary,yes,surgical infection prevention,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection
343,10055,flowers hospital,4370 west main street,empty,empty,dothan,al,36305,houston,xx479x5000,acute care hospitals,proprietary,yes,surgical infection prevention,surgery patients who were given the  right kind  of antibiotic to help prevent infection
344,10055,flowers hospital,4370 west main street,empty,empty,dothan,al,36305,houston,3347935000,acute care hospitals,proprietary,yes,surgical infection prevention,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)
345,10055,flowers hospital,4370 west main street,empty,empty,dothan,al,36305,houston,3347935000,acute care hospitals,proprietary,yes,surgical infection prevention,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery
346,10055,flowers hospital,4370 west main street,empty,empty,dothan,al,36305,houston,3347935000,acute care hospitals,proprietary,yes,surgical infection prevention,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor)
347,10055,flowers hospital,4370 west main street,empty,empty,dothan,al,36305,housxon,3347935000,acute care hospitals,proprietary,yes,surgical infection prevention,surgery pxtients whose doctors ordered trextments to prevent blood clots xfter certxin types of surgeries
